Equipment ID,Front Liner?,Source Locations,Product Group,Face Hole Drilled,Ream Hole Drilled,Hole Length,Charged Holes,Advance,Wet Holes,Activity,Shift Date,Shift Type,Week,Site Id
DD016,,9061 STC DRK,,0,0,4.5,0,0,0,Level Development,4/05/2018,Night 12Hr,45,WBINC
DD024,Yes,9070 FTN PS1,,0,0,4.5,0,0,0,Level Development,5/05/2018,Day 12Hr,45,WBINC
DD024,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,5/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODN DRK,,30,0,4.5,0,0,0,Ore Development,5/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODS DRK,,60,6,4.5,60,4,0,Ore Development,5/05/2018,Day 12Hr,45,WBINC
DD024,Yes,9070 FTN ACC ,,0,0,4.5,0,0,0,Level Rehab,5/05/2018,Day 12Hr,45,WBINC
DD016,,9101 ODN DRK,,30,6,4.5,60,4,0,Ore Development,5/05/2018,Night 12Hr,45,WBINC
DD024,Yes,9070 FTN PS1,,90,6,4.5,0,0,0,Level Development,5/05/2018,Night 12Hr,45,WBINC
DD016,,9061 STC DRK,,72,6,4.5,72,4,0,Level Development,5/05/2018,Night 12Hr,45,WBINC
DD016,,Drake Decline,,78,6,4.5,78,4,0,Decline Development,5/05/2018,Night 12Hr,45,WBINC
DD024,Yes,9070 FTN ACC ,,0,0,4.5,0,0,0,Level Development,5/05/2018,Night 12Hr,45,WBINC
DD024,Yes,FENTON DECLINE,,74,6,4.5,74,4,0,Decline Development,5/05/2018,Night 12Hr,45,WBINC
DD024,Yes,9101 ODS DRK,,58,6,4.5,58,4,0,Ore Development,6/05/2018,Day 12Hr,45,WBINC
DD024,Yes,9070 FTN PS1,,0,0,4.5,90,4,0,Level Development,6/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9081 ACC DRK,,60,6,4.5,60,4,0,Level Development,6/05/2018,Day 12Hr,45,WBINC
DD016,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,6/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9081 STO DRK,,70,6,4.5,70,4,0,Level Development,6/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODN DRK,,0,0,4.5,0,0,0,Ore Development,6/05/2018,Night 12Hr,45,WBINC
DD024,,9070 FTN ODN ,,65,6,4.5,65,4,0,Ore Development,6/05/2018,Night 12Hr,45,WBINC
DD016,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,6/05/2018,Night 12Hr,45,WBINC
DD024,,FENTON DECLINE,,70,6,4.5,70,4,0,Decline Development,6/05/2018,Night 12Hr,45,WBINC
DD024,,9061 STC DRK,,0,0,4.5,0,0,0,Level Development,6/05/2018,Night 12Hr,45,WBINC
DD024,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,7/05/2018,Day 12Hr,45,WBINC
DD024,Yes,9061 STC DRK,,0,0,4.5,0,0,0,Level Development,7/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODN DRK,,60,6,4.5,60,4,0,Ore Development,7/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9061 STC DRK,,70,6,4.5,0,0,0,Level Development,7/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODS DRK,,60,6,4.5,60,4,0,Ore Development,7/05/2018,Day 12Hr,45,WBINC
DD024,Yes,9070 FTN ODN ,,0,0,4.5,0,0,0,Ore Development,7/05/2018,Day 12Hr,45,WBINC
DD024,,9070 FTN ODS,,56,6,2.7,65,3,0,Ore Development,7/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9081 ACC DRK,,8,0,2,8,0,0,Stripping,7/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9061 STC DRK,,0,0,4.5,70,4,0,Level Development,7/05/2018,Night 12Hr,45,WBINC
DD024,,FENTON DECLINE,,70,6,4.5,70,4,0,Decline Development,7/05/2018,Night 12Hr,45,WBINC
DD016,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,7/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9081 ACC DRK,,58,6,4.5,58,4,0,Level Development,7/05/2018,Night 12Hr,45,WBINC
DD024,,9070 FTN PS1,,0,0,4.5,0,0,0,Level Development,7/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9101 ODS DRK,,60,6,4.5,60,4,0,Ore Development,8/05/2018,Day 12Hr,45,WBINC
DD024,Yes,9070 FTN PS1,,0,0,4.5,0,0,0,Level Development,8/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9081 EWA DRK,,0,0,4.5,0,0,0,Level Development,8/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9101 ODN DRK,,60,6,4.5,60,4,0,Ore Development,8/05/2018,Day 12Hr,45,WBINC
DD024,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,8/05/2018,Day 12Hr,45,WBINC
DD016,Yes,9081 ACC DRK,,0,0,4.5,0,0,0,Level Development,8/05/2018,Night 12Hr,45,WBINC
DD024,,9070 FTN ODS,,0,0,4.5,0,0,0,Ore Development,8/05/2018,Night 12Hr,45,WBINC
DD016,Yes,Drake Decline,,74,6,4.5,74,4,0,Decline Development,8/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9081 EWA DRK,,0,0,4.5,0,0,0,Level Development,8/05/2018,Night 12Hr,45,WBINC
DD024,,FENTON DECLINE,,74,6,4.5,74,4,0,Decline Development,8/05/2018,Night 12Hr,45,WBINC
DD024,,9070 FTN ODN ,,64,6,4.5,64,4,0,Ore Development,8/05/2018,Night 12Hr,45,WBINC
DD016,Yes,9070 FTN PS1,,90,6,4.5,90,4,0,Level Development,9/05/2018,Day 12Hr,46,WBINC
DD024,Yes,FENTON DECLINE,,0,0,4.5,0,0,0,Decline Development,9/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9070 FTN ODS,,0,0,4.5,0,0,0,Ore Development,9/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9101 ODN DRK,,60,6,4.5,0,0,0,Ore Development,9/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9081 STO DRK,,0,0,4.5,0,0,0,Level Development,9/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9081 ACC DRK,,0,0,4.5,0,0,0,Level Development,9/05/2018,Day 12Hr,46,WBINC
DD024,,9101 ODS DRK,,0,0,4.5,0,0,0,Ore Development,9/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9081 RAA E DRK,,0,0,4.5,0,0,0,Level Development,9/05/2018,Night 12Hr,46,WBINC
DD024,,FENTON DECLINE,,76,6,4.5,76,4,0,Decline Development,9/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9081 STO DRK,,66,6,4.5,66,4,0,Level Development,9/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9061 STC DRK,,0,0,4.5,0,0,0,Level Development,9/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9081 ACC DRK,,58,6,4.5,58,4,0,Level Development,9/05/2018,Night 12Hr,46,WBINC
DD024,,9070 FTN ODN ,,65,6,4.5,65,4,0,Ore Development,9/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9101 ODN DRK,,0,0,4.5,60,4,0,Ore Development,9/05/2018,Night 12Hr,46,WBINC
DD024,Yes,9101 ODS DRK,,60,6,4.5,60,4,0,Ore Development,10/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9061 STC DRK,,69,6,4.5,69,4,0,Level Development,10/05/2018,Day 12Hr,46,WBINC
DD024,,9070 FTN ODS,,64,6,4.5,64,4,0,Ore Development,10/05/2018,Night 12Hr,46,WBINC
DD024,,9121 SD1 DRK,,0,0,4.5,0,0,0,Level Development,10/05/2018,Night 12Hr,46,WBINC
DD016,,9101 ODN DRK,,0,0,4.5,0,0,0,Ore Development,10/05/2018,Night 12Hr,46,WBINC
DD024,,FENTON DECLINE,,76,6,4.5,76,4,0,Decline Development,10/05/2018,Night 12Hr,46,WBINC
DD016,,Drake Decline,,68,6,4.5,68,4,0,Decline Development,10/05/2018,Night 12Hr,46,WBINC
DD024,Yes,9070 FTN ODS,,0,0,4.5,0,0,0,Ore Development,11/05/2018,Day 12Hr,46,WBINC
DD016,Yes,Drake Decline,,0,0,4.5,0,0,0,Decline Development,11/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9061 STC DRK,,0,0,4.5,0,0,0,Level Development,11/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9081 ACC DRK,,0,0,4.5,0,0,0,Level Development,11/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9101 ODN DRK,,62,6,4.5,62,4,0,Ore Development,11/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9121 DRK 20,,0,0,4.5,0,0,0,Ore Development,11/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9121 SD1 DRK,,0,0,4.5,0,0,0,Level Development,11/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9121 SD2 DRK,,0,0,4.5,0,0,0,Level Development,11/05/2018,Day 12Hr,46,WBINC
DD016,,Drake Decline,,67,6,4.5,67,4,0,Decline Development,11/05/2018,Night 12Hr,46,WBINC
DD024,,9130 ACC FTN,,1,0,1,1,0,0,Pops,11/05/2018,Night 12Hr,46,WBINC
DD024,,9070 FTN ODS,,64,6,4.5,64,4,0,Ore Development,11/05/2018,Night 12Hr,46,WBINC
DD016,,9061 STC DRK,,57,6,4.5,57,4,0,Level Development,11/05/2018,Night 12Hr,46,WBINC
DD024,,FENTON DECLINE,,17,0,4.5,17,0,0,Decline Development,11/05/2018,Night 12Hr,46,WBINC
DD016,,9081 STO DRK,,0,0,4.5,0,0,0,Level Development,11/05/2018,Night 12Hr,46,WBINC
DD016,,9101 ODN DRK,,0,0,4.5,0,0,0,Ore Development,11/05/2018,Night 12Hr,46,WBINC
DD016,Yes,9101 ODS DRK,,0,0,4.5,0,0,0,Ore Development,12/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9081 EWA DRK,,0,0,4.5,0,0,0,Level Development,12/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9121 SD2 DRK,,58,0,3.7,58,3,0,Level Development,12/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9070 FTN ODS,,0,0,4.5,0,0,0,Ore Development,12/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9070 FTN ACC ,,0,0,4.5,0,0,0,Level Development,12/05/2018,Day 12Hr,46,WBINC
DD016,Yes,9111 PS1 DRK,,0,0,4.5,0,0,0,Level Rehab,12/05/2018,Day 12Hr,46,WBINC
DD024,Yes,9070 FTN PS1,,0,0,4.5,0,0,0,Level Development,12/05/2018,Day 12Hr,46,WBINC
